Title,Identifier,Format,TileMatrixSet,WGS84BoundingBox,style,TileMatrix,MinTileRow,MaxTileRow,MinTileCol,MaxTileCol,url
Points de Rencontre de Secours en Forêt (PRSF),PROTECTEDAREAS.PRSF,image/png,PM,-63.3725 -21.475655.9259 51.3121,POINT RENCONTRE SECOURS FORET,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Points de Rencontre de Secours en Forêt (PRSF),PROTECTEDAREAS.PRSF,image/png,PM,-63.3725 -21.475655.9259 51.3121,POINT RENCONTRE SECOURS FORET,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Points de Rencontre de Secours en Forêt (PRSF),PROTECTEDAREAS.PRSF,image/png,PM,-63.3725 -21.475655.9259 51.3121,POINT RENCONTRE SECOURS FORET,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Points de Rencontre de Secours en Forêt (PRSF),PROTECTEDAREAS.PRSF,image/png,PM,-63.3725 -21.475655.9259 51.3121,POINT RENCONTRE SECOURS FORET,17,43698,73544,42462,85897,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones humides d'importance internationale,PROTECTEDAREAS.RAMSAR,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves biologiques,PROTECTEDAREAS.RB,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Intégrales de Parcs Nationaux,PROTECTEDAREAS.RIPN,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,0,0,0,0,0,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,1,0,1,0,1,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,2,1,2,1,2,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,3,2,5,2,5,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,4,5,10,5,11,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,5,10,21,10,23,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,6,21,43,20,46,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,7,42,86,41,93,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,8,85,173,82,186,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,9,170,346,165,373,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,10,341,693,331,747,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,11,682,1386,663,1494,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,12,1365,2773,1326,2988,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,13,2731,5547,2653,5976,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,14,5462,11094,5307,11953,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,15,10924,22189,10615,23906,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves naturelles nationales,PROTECTEDAREAS.RN,image/png,PM,-63.3725 -53.627982.645 51.3121,normal,16,21849,44378,21231,47813,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves Naturelles de Corse,PROTECTEDAREAS.RNC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Réserves nationales de chasse et de faune sauvage,PROTECTEDAREAS.RNCF,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Sites Natura 2000 au titre de la Directive Habitats,PROTECTEDAREAS.SIC,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones écologiques de nature remarquable (ZNIEFF1),PROTECTEDAREAS.ZNIEFF1,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones écologiques de nature remarquable (ZNIEFF1),PROTECTEDAREAS.ZNIEFF1,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones écologiques de nature remarquable (ZNIEFF1),PROTECTEDAREAS.ZNIEFF1,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones écologiques de nature remarquable (ZNIEFF1),PROTECTEDAREAS.ZNIEFF1,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Zones écologiques de nature remarquable (ZNIEFF1),PROTECTEDAREAS.ZNIEFF1,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
